"page_id","urlslug","ID","ALIGN","SEX","ALIVE","APPEARANCES","FIRST.APPEARANCE","comic","PHYSICAL"
246532,"\/wiki\/Drin_(New_Earth)","Secret Identity","Good Characters","Male Characters","Deceased Characters",2,"1994, January","DC comics"," , "
129895,"\/Sapphire_(Earth-616)","Secret Identity","Good Characters","Female Characters","Living Characters",3,"Apr-93","Marvel"," , Black Hair"
37429,"\/Duane_Freeman_(Earth-616)","Public Identity","Good Characters","Male Characters","Living Characters",17,"May-98","marvel","Brown Eyes , Bald"
338287,"\/wiki\/Osira_(New_Earth)","","Bad Characters","Female Characters","Living Characters",5,"1977, May","DC comics"," , Black Hair"
389332,"\/Jentorra_(Earth-616)","Public Identity","Good Characters","Female Characters","Living Characters",5,"Apr-10","Marvel","Green Eyes , Blond Hair"
26397,"\/Peppermint_Candey_(Earth-616)","Public Identity","Good Characters","Female Characters","Deceased Characters",2,"Dec-03","marvelcomics","Blue Eyes , Blond Hair"
511054,"\/Ninja_(Red_Right_Hand)_(Earth-616)","","Bad Characters","Female Characters","Deceased Characters",9,"Nov-10","MV","Black Eyes , Black Hair"
123069,"\/Rick_Stoner_(Earth-616)","","Good Characters","Male Characters","Deceased Characters",2,"May-94","MV"," , "
43144,"\/Verdelet_(Earth-616)","","Bad Characters","Male Characters","Living Characters",2,"Jul-94","marvelcomics","Red Eyes , Bald"
30348,"\/Truthsayer_(Earth-616)","Secret Identity","Good Characters","Female Characters","Deceased Characters",1,"Jan-94","marvelcomics","Blue Eyes , Black Hair"
10025,"\/wiki\/Brains_(New_Earth)","","Good Characters","Male Characters","Living Characters",NA,"1967, April","dc comics"," , "
308947,"\/wiki\/Cerberus_II_(New_Earth)","Public Identity","Bad Characters","Male Characters","Living Characters",9,"1991, July","DC comics","Red Eyes , "
61354,"\/wiki\/Bird_(New_Earth)","Secret Identity","","Male Characters","Living Characters",22,"1993, January","DC Comics"," , Blond Hair"
43148,"\/Kthara_(Earth-616)","Secret Identity","Bad Characters","Female Characters","Living Characters",3,"Oct-75","MV","Red Eyes , No Hair"
278305,"\/wiki\/Kenn_Kawa_(New_Earth)","Public Identity","Good Characters","Male Characters","Living Characters",3,"1997, February","DC comics"," , Black Hair"
67684,"\/Christian_Wagner_(Earth-616)","No Dual Identity","Good Characters","Male Characters","Deceased Characters",2,"Oct-03","marvelcomics","Brown Eyes , Brown Hair"
499534,"\/Aaron_MacKenzie_(Earth-616)","No Dual Identity","Good Characters","Male Characters","Living Characters",11,"Apr-11","marvelcomics"," , Blond Hair"
34291,"\/Karl_Kaufman_(Earth-616)","Secret Identity","Good Characters","Male Characters","Deceased Characters",20,"Sep-68","Marvel Comics","Blue Eyes , Brown Hair"
501862,"\/Beckham_(Earth-616)","","Bad Characters","Male Characters","Deceased Characters",1,"May-00","marvelcomics","Brown Eyes , Brown Hair"
703896,"\/Heavy_(Earth-616)","Secret Identity","Neutral Characters","Male Characters","Living Characters",2,"","Marvel"," , Brown Hair"
662245,"\/Destiny_Gonzales_(Earth-616)","Public Identity","Neutral Characters","Female Characters","Deceased Characters",10,"Jul-03","Marvel"," , Blue Hair"
382060,"\/wiki\/Boreas_(New_Earth)","","Good Characters","Male Characters","Living Characters",2,"1966, November","DC"," , "
239863,"\/wiki\/Red_Torpedo_(New_Earth)","Secret Identity","Good Characters","Female Characters","Living Characters",8,"2009, November","DC","Yellow Eyes , "
637889,"\/Flame_Witch_(Earth-616)","Secret Identity","Bad Characters","Female Characters","Living Characters",1,"Dec-54","marvelcomics"," , Red Hair"
491232,"\/Tatia_(Earth-616)","","Good Characters","","Living Characters",2,"Oct-78","Marvel Comics"," , "
487749,"\/Elinor_von_Drei_(Earth-616)","No Dual Identity","Bad Characters","Female Characters","Living Characters",1,"Jun-43","marvl"," , Blond Hair"
154817,"\/wiki\/Calvin_Durham_(New_Earth)","Public Identity","Good Characters","Male Characters","Living Characters",15,"1977, September","DC"," , "
313879,"\/El-Ta_(Earth-616)","Public Identity","Neutral Characters","Female Characters","Living Characters",1,"Apr-10","Marvel"," , Bald"
676820,"\/K%27Tyah_(Earth-616)","Public Identity","Good Characters","Male Characters","Living Characters",NA,"May-05","marvel"," , Bald"
683276,"\/Smasher_11_(Earth-616)","Secret Identity","Good Characters","Male Characters","Living Characters",1,"","marvel"," , "
725518,"\/Jorge_Moat_(Earth-616)","Secret Identity","Bad Characters","Male Characters","Living Characters",1,"Feb-76","marvel"," , Black Hair"
205673,"\/wiki\/Eva_Green_(New_Earth)","Secret Identity","Bad Characters","Female Characters","Living Characters",2,"1996, November","DC comics","Blue Eyes , Blond Hair"
11727,"\/wiki\/M%27gann_M%27orzz_(New_Earth)","Secret Identity","Good Characters","Female Characters","Living Characters",NA,"2006, August","dc comics","Red Eyes , Red Hair"
282465,"\/Marylin_(Mutant)_(Earth-616)","Public Identity","Good Characters","Female Characters","Deceased Characters",3,"Oct-03","Marvel Comics","Brown Eyes , Brown Hair"
318201,"\/Jennifer_Takeda_(Earth-616)","Public Identity","Good Characters","Female Characters","Living Characters",71,"Aug-10","Marvel","Brown Eyes , Black Hair"
439249,"\/Grimsey_(Earth-616)","Public Identity","Bad Characters","Male Characters","Living Characters",1,"Mar-40","marvelcomics"," , Grey Hair"
749549,"\/William_Fitzpatrick_(Earth-616)","No Dual Identity","Good Characters","Male Characters","Deceased Characters",1,"Jul-97","marvel"," , Brown Hair"
274451,"\/wiki\/Neptune_(New_Earth)","Public Identity","","Male Characters","Living Characters",13,"1945, September","dc comics"," , "
86863,"\/wiki\/Salah_Miandad_(New_Earth)","Secret Identity","Good Characters","Male Characters","Deceased Characters",8,"2008, February","DC"," , "
485523,"\/Detective_Fontana_(Earth-616)","Public Identity","","Male Characters","Living Characters",1,"Sep-07","marvl","Brown Eyes , Blond Hair"
703558,"\/Liho_(Earth-616)","No Dual Identity","Neutral Characters","","Living Characters",5,"","Marvel Comics","Hazel Eyes , Black Hair"
81503,"\/wiki\/Jack_Wheeler_(New_Earth)","Secret Identity","Good Characters","Male Characters","Living Characters",34,"1987, September","dc comics","Blue Eyes , Blond Hair"
319404,"\/Oliver_Ryland_(Earth-616)","Public Identity","Bad Characters","Male Characters","Living Characters",2,"May-03","marvel"," , Black Hair"
16088,"\/wiki\/Josef_Denisovich_(New_Earth)","","Bad Characters","Male Characters","Living Characters",4,"1987, January","DC"," , Blond Hair"
2733,"\/Orikal_(Earth-616)","Secret Identity","Good Characters","","Living Characters",12,"Mar-67","Marvel Comics","Red Eyes , "
18689,"\/Violet_Pinkerton_(Earth-616)","Secret Identity","Bad Characters","Female Characters","Living Characters",3,"Mar-92","Marvel Comics","Blue Eyes , Blond Hair"
491074,"\/Victor_Cartwright_(Earth-616)","","","Male Characters","Living Characters",NA,"Oct-61","marvel"," , "
76657,"\/Lenny_Ballinger_(Earth-616)","Public Identity","Good Characters","Male Characters","Living Characters",23,"May-89","Marvel Comics","Black Eyes , Brown Hair"
184070,"\/wiki\/Marlon_Dall_(New_Earth)","Public Identity","Bad Characters","Male Characters","Living Characters",2,"1997, September","DC Comics","Brown Eyes , Brown Hair"
114041,"\/Linette_Martinez_(Earth-616)","","Bad Characters","Female Characters","Living Characters",5,"Dec-95","Marvel"," , Brown Hair"
2655,"\/Hera_Argeia_(Earth-616)","Secret Identity","Bad Characters","Female Characters","Living Characters",56,"Apr-49","Marvel Comics","Blue Eyes , Blond Hair"
260006,"\/Anne_Garthwaite_(Earth-616)","No Dual Identity","","Female Characters","Deceased Characters",2,"Apr-87","marvl","Blue Eyes , Grey Hair"
305153,"\/Juliana_Sandoval_(Earth-616)","","Good Characters","Female Characters","Deceased Characters",8,"Nov-82","Marvel"," , Blond Hair"
78163,"\/Blondie_(Lupine)_(Earth-616)","","","Female Characters","Deceased Characters",1,"Mar-07","marvel"," , "
279940,"\/Neffethesk_(Earth-616)","Public Identity","Good Characters","Male Characters","Living Characters",9,"Nov-00","marvel"," , White Hair"
153351,"\/wiki\/Yuki_Yamashiro_(New_Earth)","","Good Characters","Female Characters","Living Characters",7,"1984, July","DC"," , Black Hair"
501060,"\/Cisa_(Earth-616)","Secret Identity","Good Characters","Female Characters","Living Characters",NA,"","marvelcomics"," , "
415512,"\/Lodur_(Asgardian)_(Earth-616)","Secret Identity","Good Characters","Male Characters","Living Characters",2,"Sep-76","marvelcomics"," , "
148725,"\/wiki\/Bast_(New_Earth)","Secret Identity","","Female Characters","Living Characters",19,"1991, March","DC comics"," , "
6537,"\/Joseph_Robertson_(Earth-616)","No Dual Identity","Good Characters","Male Characters","Living Characters",752,"Aug-67","Marvel Comics","Brown Eyes , White Hair"
36267,"\/Tareva_(Earth-616)","No Dual Identity","Good Characters","Female Characters","Living Characters",1,"Jul-89","marvl","Blue Eyes , Brown Hair"
19586,"\/Wild_Rose_(Earth-616)","Secret Identity","","Female Characters","Living Characters",4,"Mar-88","Marvel"," , Black Hair"
110532,"\/wiki\/Edward_Skeevers_(New_Earth)","Public Identity","Bad Characters","Male Characters","Deceased Characters",2,"1999, December","DC"," , Black Hair"
1879,"\/Jaeger_(Earth-616)","Secret Identity","Bad Characters","Male Characters","Deceased Characters",3,"Apr-00","MV"," , White Hair"
625812,"\/Red_Mary_(Earth-616)","Public Identity","Bad Characters","Female Characters","Living Characters",2,"Apr-54","MV"," , Black Hair"
408302,"\/Colonel_Zeke_(Earth-616)","Public Identity","Bad Characters","Male Characters","Deceased Characters",2,"Jan-09","Marvel Comics","Brown Eyes , Brown Hair"
395568,"\/Cerise_(Ravens)_(Earth-616)","","Bad Characters","Female Characters","Living Characters",2,"Aug-90","Marvel"," , "
370511,"\/Thomas_Maximoff_(Earth-616)","Public Identity","Good Characters","Male Characters","Deceased Characters",21,"Sep-86","marvel","Blue Eyes , Auburn Hair"
86170,"\/Ra%27al_(Earth-616)","Secret Identity","Bad Characters","Female Characters","Living Characters",NA,"Mar-97","MV"," , Black Hair"
15394,"\/Adam_II_(Earth-616)","Secret Identity","Bad Characters","Male Characters","Living Characters",11,"Aug-77","Marvel Comics","Blue Eyes , No Hair"
501277,"\/Cruz_(Earth-616)","Public Identity","Bad Characters","Male Characters","Living Characters",1,"May-93","marvelcomics"," , Black Hair"
1647,"\/wiki\/Scandal_Savage_(New_Earth)","Secret Identity","Bad Characters","Female Characters","Living Characters",65,"2005, July","DC","Brown Eyes , Brown Hair"
690641,"\/Daniel_Jones_(Torpedo)_(Earth-616)","","Good Characters","Male Characters","Living Characters",14,"Dec-77","Marvel"," , Blond Hair"
93571,"\/Elsie_Grimm_(Earth-616)","","Neutral Characters","Female Characters","Living Characters",3,"Jul-83","Marvel Comics","Brown Eyes , Brown Hair"
19295,"\/Gargoyle_(Derwyddon%27s)_(Earth-616)","Secret Identity","Bad Characters","Male Characters","Living Characters",NA,"Jun-85","Marvel","Red Eyes , No Hair"
498744,"\/Armand_Galante_(Earth-616)","Secret Identity","Bad Characters","Male Characters","Deceased Characters",1,"Jun-93","Marvel Comics"," , "
18409,"\/Joy_Adams_(Earth-616)","","Good Characters","Female Characters","Living Characters",5,"Aug-90","marvelcomics"," , Blond Hair"
683275,"\/Smasher_12_(Earth-616)","Secret Identity","Good Characters","Female Characters","Living Characters",1,"","marvl"," , "
35484,"\/Number_None_(Earth-616)","","Bad Characters","","Deceased Characters",4,"Dec-06","marvel"," , "
4815,"\/wiki\/Selinda_Flinders_(New_Earth)","Secret Identity","Bad Characters","Female Characters","Living Characters",44,"1981, January","DC Comics","Blue Eyes , Red Hair"
16137,"\/Prime_Skrull_(Earth-616)","Public Identity","Good Characters","Male Characters","Living Characters",4,"Jul-94","MV","Green Eyes , Green Hair"
28290,"\/Aegis_(Earth-616)","Secret Identity","Neutral Characters","Female Characters","Deceased Characters",8,"Aug-06","MV","White Eyes , No Hair"
478133,"\/Ridondo_(Earth-616)","Public Identity","Good Characters","Male Characters","Living Characters",31,"Jun-71","marvelcomics"," , Blond Hair"
345114,"\/wiki\/Georgia_Redmond_(New_Earth)","Public Identity","Good Characters","Female Characters","Living Characters",5,"1997, December","DC Comics","Brown Eyes , Black Hair"
726820,"\/Erik_Lonnroth_(Earth-616)","Public Identity","Neutral Characters","Male Characters","Deceased Characters",3,"Nov-03","marvelcomics","Green Eyes , Red Hair"
238359,"\/wiki\/Richard_Grant_(New_Earth)","","","Male Characters","Living Characters",3,"1990, April","DC comics"," , Brown Hair"
432874,"\/Johnny_Bloodcede_(Earth-616)","","Bad Characters","Male Characters","Deceased Characters",2,"Aug-92","Marvel Comics"," , "
16450,"\/David_Moreau_(Earth-616)","Public Identity","Bad Characters","Male Characters","Deceased Characters",12,"Oct-88","marvelcomics"," , "
509100,"\/Nyssa_(Earth-616)","Secret Identity","Neutral Characters","Female Characters","Deceased Characters",2,"Feb-09","marvl","Brown Eyes , Black Hair"
95412,"\/Wynter_(Earth-616)","Secret Identity","Bad Characters","Male Characters","Deceased Characters",1,"Apr-99","Marvel Comics","Yellow Eyes , Black Hair"
315991,"\/wiki\/Colonel_Glory_(New_Earth)","Secret Identity","Good Characters","Male Characters","Deceased Characters",1,"2000, April","DC"," , "
357508,"\/wiki\/Richard_Agoras_(New_Earth)","","Bad Characters","Male Characters","Living Characters",3,"1999, December","dc comics"," , Black Hair"
222103,"\/wiki\/Marcus_Teman_(New_Earth)","Public Identity","Good Characters","Male Characters","Living Characters",2,"2011, May","dc comics"," , "
5294,"\/wiki\/Roxanne_Leech_(New_Earth)","Public Identity","Good Characters","Female Characters","Living Characters",60,"1993, July","DC","Blue Eyes , Blond Hair"
11081,"\/Aphrodite_Ourania_(Earth-616)","Secret Identity","Good Characters","Female Characters","Living Characters",50,"Aug-48","marvel","Blue Eyes , Blond Hair"
747986,"\/Marisol_Guerra_(Earth-616)","Secret Identity","Good Characters","Female Characters","Living Characters",1,"","marvl","Brown Eyes , Black Hair"
146788,"\/wiki\/Tengu_II_(New_Earth)","Secret Identity","Bad Characters","Male Characters","Living Characters",1,"2000, August","DC"," , "
7518,"\/wiki\/Abigail_Hunkel_(New_Earth)","Secret Identity","Good Characters","Female Characters","Living Characters",79,"1939, June","dc comics","Black Eyes , Brown Hair"
18866,"\/Daniel_Leighton_(Earth-616)","Secret Identity","Bad Characters","Male Characters","Living Characters",40,"Jan-80","Marvel","Blue Eyes , Brown Hair"
379078,"\/wiki\/Ragnar_(Green_Lantern_Animated_Series)","Public Identity","Bad Characters","Male Characters","Living Characters",3,"2012, March","DC Comics"," , "
326491,"\/Neutron_(Second)_(Earth-616)","Secret Identity","Good Characters","Male Characters","Living Characters",3,"May-10","MV"," , No Hair"
564056,"\/Running_Moose_(Earth-616)","Public Identity","Bad Characters","Male Characters","Deceased Characters",6,"Feb-51","marvl"," , Black Hair"
18193,"\/That_Which_Endures_(Earth-616)","Secret Identity","Neutral Characters","","Living Characters",4,"Aug-89","MV"," , No Hair"
709890,"\/Fuel_(Habit_Heroes)_(Earth-616)","Secret Identity","Good Characters","Male Characters","Living Characters",1,"","marvelcomics","Brown Eyes , Bald"
12803,"\/Max_Parrish_(Earth-616)","Secret Identity","Good Characters","Male Characters","Living Characters",NA,"Dec-00","Marvel Comics"," , "
736795,"\/Oscar_Gordon_(Earth-616)","Secret Identity","Bad Characters","Male Characters","Deceased Characters",3,"Jul-84","marvel"," , "
349980,"\/Anton_Bigelow_(Earth-616)","","Bad Characters","Male Characters","Living Characters",1,"May-93","marvelcomics"," , Black Hair"
580313,"\/Henry_Adams_(Earth-616)","Public Identity","Neutral Characters","Male Characters","Living Characters",1,"Dec-96","marvelcomics"," , "
181993,"\/wiki\/Eight_of_Spades_I_(New_Earth)","","Neutral Characters","Female Characters","Living Characters",3,"1990, July","dc comics"," , Blond Hair"
89373,"\/wiki\/Harry_Matthews_(New_Earth)","Public Identity","Good Characters","Male Characters","Living Characters",43,"1972, September","DC Comics"," , Brown Hair"
2655,"\/wiki\/Hugh_Dawkins_(New_Earth)","Secret Identity","Good Characters","Male Characters","Living Characters",74,"1986, November","DC comics","White Eyes , Blond Hair"
13132,"\/Bruce_Bravelle_(Earth-616)","Secret Identity","Good Characters","Male Characters","Living Characters",4,"Aug-40","marvl","Brown Eyes , Brown Hair"
